A,B,C,lat_deg,lon_deg
0.7132504491541816,0.27948691654064484,0.6427759020560438,45.5,156.5
0.8141155183563192,0.14539640840533125,-0.5622061963321393,54.50000000000001,14.5
-0.49242356010346716,0.2031805021227498,0.8463076987787447,-29.500000000000004,166.5
-0.8526401643540922,0.43570414516707456,0.28838628263919813,-58.5,123.5
0.09584575252022398,0.520093084970563,0.8487147781732299,5.5,148.5
-0.6225146366376195,0.11567685080958527,-0.7740118819234686,-38.5,8.5
-0.6225146366376195,0.37342833789275515,0.6877694407507409,-38.5,151.5
0.6626200482157375,-0.21271491720786329,-0.7181135256349275,41.5,-16.5
0.414693242656239,0.5284171995804918,0.7408135917238319,24.500000000000004,144.5
-0.7604059656000308,0.5861822513725607,-0.279594591606634,-49.5,64.5
0.4771587602596084,-0.3363087490946588,0.8119211432090554,28.5,-157.5
0.917060074385124,0.045139676089298406,-0.3961858523613684,66.5,6.5
0.9426414910921785,-0.3337941488914127,0.002912977406704209,70.50000000000003,-90.5
0.7489557207890021,0.2102524267262202,0.6283782661368562,48.50000000000001,161.5
0.5664062369248328,-0.1075700533096557,-0.8170756748328809,34.50000000000001,-7.5
0.9483236552061993,-0.3170026526811497,0.01384063472055852,71.50000000000001,-92.49999999999999
-0.6883545756937539,0.06952405244855679,0.7220348912986146,-43.50000000000001,174.5
-0.7253743710122873,-0.4561175421357188,-0.5155470973971233,-46.499999999999986,-41.5
-0.9025852843498605,0.42030626483476174,-0.0931796555892567,-64.50000000000001,77.5
-0.8703556959398997,-0.4406867643989928,-0.2197183156419135,-60.5,-63.5
0.16504760586067765,0.5443675015691495,0.8224495796308856,9.5,146.5
0.9483236552061993,-0.06326037392844171,0.31093467170257366,71.5,-168.5
0.6225146366376195,-0.47642165991935664,0.6208847953780294,38.5,-142.5
-0.917060074385124,0.3860479701829446,-0.0998387934942079,-66.5,75.5
-0.3826834323650898,0.4122330269834489,0.8268115396251658,-22.499999999999993,153.5
-0.9426414910921783,-0.32589430381917617,0.072249027742448,-70.5,-102.5
0.43051109680829514,-0.43067647530894565,-0.7932073935235235,25.5,-28.49999999999997
0.23344536385590542,0.6693352839727119,0.7053322193997328,13.500000000000004,136.5
0.8526401643540922,-0.28073827418365693,0.4406708199309418,58.5,-147.5
-0.5664062369248328,0.15018506905537388,0.8103261194145741,-34.50000000000001,169.5
0.4617486132350339,0.6941819132617322,0.5521772265095728,27.5,128.5
0.5224985647159488,0.542345838279691,0.6579181115993635,31.500000000000007,140.5
0.061048539534856894,0.5065917016051467,0.8600220483717048,3.5000000000000013,149.5
0.35020738125946743,-0.9337847414874844,-0.07349045296185017,20.500000000000004,-85.49999999999999
0.6494480483301837,0.493844170297569,0.5782172325201155,40.5,139.5
-0.008726535498373933,-0.49240481012316856,-0.8703225554619172,-0.4999999999999999,-29.5
0.5519369853120581,-0.19466677914675087,-0.8108454904242034,33.50000000000001,-13.5
0.414693242656239,-0.7996895367059362,0.4341959918957091,24.5,-118.5
0.6755902076156602,-0.13435812290704394,-0.7249315596542371,42.50000000000001,-10.499999999999972
0.31730465640509214,0.15651854887282995,0.9353179667270324,18.5,170.5
0.5948227867513413,0.021042519487306302,0.8035813989478569,36.5,178.5
0.3007057995042731,0.6319519718889561,0.7142917662763276,17.5,138.5
0.4617486132350339,-0.1311085489176584,0.8772677849871321,27.5,-171.5
0.23344536385590542,-0.7916214417786474,-0.564658086819342,13.500000000000002,-54.5
-0.8433914458128857,0.46295301044543447,0.27270016363977456,-57.5,120.5
0.5807029557109398,-0.6281915476811725,0.5178411500165969,35.5,-129.5
0.7372773368101241,-0.521302012492257,0.42972821689725427,47.5,-129.5
-0.36650122672429736,0.4005550876816478,0.8397812051611614,-21.500000000000004,154.5
0.6494480483301837,0.07288168199380245,0.7569052073739946,40.5,174.5
-0.8616291604415256,0.5073644422397711,0.013285805491484837,-59.5,91.5
0.8870108331782218,-0.08414700117815675,-0.45401659002419736,62.50000000000002,-10.499999999999972
0.21643961393810288,-0.9311100509380921,0.29357787137382907,12.500000000000002,-107.5
0.6626200482157375,0.07178422466334868,-0.7455076772187229,41.5,5.5
0.008726535498373933,-0.9426055981926126,0.3337941488914128,0.4999999999999999,-109.50000000000001
0.4617486132350339,-0.5024084681320372,0.7310088572136064,27.5,-145.5
0.9426414910921785,-0.30375131385566956,-0.1384274488765472,70.50000000000003,-65.5
0.6626200482157375,0.4864078311521436,0.5695103980582283,41.5,139.5
-0.02617694830787315,0.4769952498697736,0.8785159639864031,-1.5000000000000002,151.5
-0.5664062369248328,0.12181360663671072,0.8150738739591687,-34.50000000000001,171.5
-0.8241261886220157,0.5068964040497307,-0.25272922424761657,-55.50000000000001,63.5
0.8241261886220157,0.004942764133024968,0.5663846699108964,55.50000000000001,179.5
